ekatte;t_v_m;name;oblast;obstina;kmetstvo;kind;category;altitude;document;tsb;abc
66576;с.;Синьо бърдо;VRC;VRC32;VRC32-06;3;7;4;1999;NW;4238
66585;с.;Синьо камене;BGS;BGS06;BGS06-00;3;8;3;1999;SE;4239
66593;с.;Синя вода;RAZ;RAZ17;RAZ17-22;3;5;5;1999;N;4240
66603;с.;Сипей;KRZ;KRZ16;KRZ16-32;3;6;5;1999;S;4241
70809;с.;Сипец;KRZ;KRZ08;KRZ08-32;3;8;6;1999;S;4242
66617;с.;Сираково;VRC;VRC05;VRC05-04;3;7;3;1999;NW;4243
66620;с.;Сираково;DOB;DOB12;DOB12-00;3;8;3;1999;NE;4244
66634;с.;Сираково;HKV;HKV19;HKV19-07;3;7;5;1999;S;4245
66648;с.;Сирищник;PER;PER22;PER22-02;3;7;6;1999;SW;4246
66651;с.;Ситово;PDV;PDV26;PDV26-00;3;8;8;1999;S;4247
66665;с.;Ситово;SLS;SLS32;SLS32-00;3;5;2;1999;N;4248
66679;с.;Ситово;JAM;JAM03;JAM03-00;3;8;5;1999;SE;4249
66682;с.;Скала;BGS;BGS23;BGS23-19;3;8;5;1999;SE;4250
66696;с.;Скала;SLS;SLS10;SLS10-22;3;7;4;1999;N;4251
66706;с.;Скалак;BGS;BGS18;BGS18-26;3;6;3;1999;SE;4252
66716;с.;Скалак;KRZ;KRZ15;KRZ15-64;3;8;5;1999;S;4253
66723;с.;Скалина;KRZ;KRZ08;KRZ08-33;3;8;5;1999;S;4254
66737;с.;Скалица;JAM;JAM25;JAM25-35;3;6;3;1999;SE;4255
66740;с.;Скалище;KRZ;KRZ16;KRZ16-33;3;7;4;1999;S;4256
66754;с.;Скална глава;KRZ;KRZ16;KRZ16-34;3;7;6;1999;S;4257
66768;с.;Скалско;GAB;GAB12;GAB12-00;3;8;5;1999;N;4258
66771;с.;Скандалото;LOV;LOV02;LOV02-00;3;8;5;1999;NW;4259
66785;с.;Склаве;BLG;BLG40;BLG40-37;3;5;3;1999;SW;4260
66799;с.;Скобелево;LOV;LOV18;LOV18-22;3;7;4;1999;NW;4261
66809;с.;Скобелево;PDV;PDV26;PDV26-00;3;8;8;1999;S;4262
66812;с.;Скобелево;SLV;SLV20;SLV20-35;3;7;3;1999;SE;4263
66826;с.;Скобелево;SZR;SZR24;SZR24-09;3;6;6;1999;SE;4264
66831;с.;Скобелево;HKV;HKV09;HKV09-21;3;6;3;1999;S;4265
66843;с.;Скомля;VID;VID16;VID16-00;3;8;4;1999;NW;4266
66857;с.;Скорците;GAB;GAB35;GAB35-00;3;8;6;1999;N;4267
66860;с.;Скравена;SFO;SFO07;SFO07-11;3;5;5;1999;SW;4268
66874;с.;Скребатно;BLG;BLG13;BLG13-13;3;7;7;1999;SW;4269
66888;с.;Скрино;KNL;KNL05;KNL05-00;3;8;6;1999;SW;4270
66891;с.;Скриняно;KNL;KNL29;KNL29-38;3;7;6;1999;SW;4271
66901;с.;Скрът;BLG;BLG33;BLG33-39;3;5;5;1999;SW;4272
66915;с.;Скутаре;PDV;PDV17;PDV17-14;3;5;3;1999;S;4273
66929;с.;Скърбино;KRZ;KRZ16;KRZ16-89;3;7;5;1999;S;4274
66932;с.;Славеево;HKV;HKV11;HKV11-21;3;6;2;1999;S;4275
66946;с.;Славеево;DOB;DOB15;DOB15-54;3;7;4;1999;NE;4276
66963;с.;Славейково;VAR;VAR24;VAR24-17;3;7;3;1999;NE;4277
66977;с.;Славейково;GAB;GAB12;GAB12-00;3;8;5;1999;N;4278
66980;с.;Славейково;JAM;JAM07;JAM07-12;3;8;4;1999;SE;4279
66957;с.;Славейно;SML;SML31;SML31-29;3;6;8;1999;S;4280
67009;с.;Славовица;PAZ;PAZ29;PAZ29-14;3;6;6;1999;S;4281
67012;с.;Славовица;PVN;PVN10;PVN10-13;3;6;2;1999;NW;4282
67043;с.;Славотин;MON;MON29;MON29-00;3;7;4;1999;NW;4283
67057;с.;Славщица;LOV;LOV36;LOV36-00;3;8;5;1999;NW;4284
67060;с.;Славяни;LOV;LOV18;LOV18-23;3;6;4;1999;NW;4285
67074;с.;Славянин;SZR;SZR04;SZR04-00;3;8;5;1999;SE;4286
67088;гр.;Славяново;PVN;PVN24;PVN24-20;1;4;3;1999;NW;4287
67091;с.;Славяново;TGV;TGV24;TGV24-31;3;6;4;1999;NE;4288
67101;с.;Славяново;HKV;HKV33;HKV33-19;3;6;3;1999;S;4289
67115;с.;Славянци;BGS;BGS23;BGS23-19;3;6;4;1999;SE;4290
67129;с.;Сладка вода;VAR;VAR16;VAR16-00;3;8;3;1999;NE;4291
67132;с.;Сладкодум;KRZ;KRZ15;KRZ15-00;3;8;5;1999;S;4292
67146;с.;Сладун;HKV;HKV28;HKV28-12;3;7;3;1999;S;4293
67154;с.;Сладък кладенец;SZR;SZR31;SZR31-00;3;8;2;1999;SE;4294
67163;с.;Слаковци;PER;PER08;PER08-19;3;7;7;1999;SW;4295
67177;с.;Сламино;JAM;JAM25;JAM25-36;3;7;3;1999;SE;4296
67180;с.;Слана бара;VID;VID09;VID09-29;3;6;1;1999;NW;4297
67194;с.;Сланотрън;VID;VID09;VID09-30;3;6;1;1999;NW;4298
67218;с.;Слатина;LOV;LOV18;LOV18-24;3;6;4;1999;NW;4299
67221;с.;Слатина;MON;MON02;MON02-14;3;7;5;1999;NW;4300
67235;с.;Слатина;PDV;PDV13;PDV13-23;3;5;5;1999;S;4301
67249;с.;Слатина;SLS;SLS32;SLS32-10;3;8;2;1999;N;4302
67252;с.;Слатино;KNL;KNL05;KNL05-08;3;6;5;1999;SW;4303
67266;с.;Слатино;PER;PER22;PER22-00;3;8;7;1999;SW;4304
67270;с.;Слащен;BLG;BLG42;BLG42-11;3;5;6;1999;SW;4305
67283;с.;Сливак;SHU;SHU11;SHU11-15;3;7;5;1999;NE;4306
67297;с.;Сливарка;KRZ;KRZ15;KRZ15-39;3;7;5;1999;S;4307
67307;с.;Сливарово;BGS;BGS12;BGS12-00;3;8;5;1999;SE;4308
67310;с.;Сливата;MON;MON24;MON24-12;3;7;2;1999;NW;4309
67324;с.;Сливек;LOV;LOV18;LOV18-00;3;8;4;1999;NW;4310
67338;гр.;Сливен;SLV;SLV20;SLV20-00;1;1;4;1999;SE;4311
70812;с.;Сливенци;DOB;DOB15;DOB15-60;3;7;4;1999;NE;4312
67341;с.;Сливито;SZR;SZR22;SZR22-02;3;8;6;1999;SE;4313
67355;с.;Сливка;SML;SML02;SML02-00;3;8;7;1999;S;4314
67369;с.;Сливница;BLG;BLG28;BLG28-05;3;5;3;1999;SW;4315
67372;гр.;Сливница;SFO;SFO45;SFO45-00;1;3;6;1999;SW;4316
67444;гр.;Сливо поле;RSE;RSE33;RSE33-00;1;4;1;1999;N;4317
67386;с.;Сливовик;MON;MON26;MON26-04;3;7;3;1999;NW;4318
67395;с.;Сливовица;VTR;VTR14;VTR14-00;3;8;4;1999;N;4319
67400;с.;Сливовник;VID;VID01;VID01-00;3;8;4;1999;NW;4320
67413;с.;Сливово;BGS;BGS06;BGS06-00;3;8;4;1999;SE;4321
67427;с.;Сливово;GAB;GAB35;GAB35-00;3;8;6;1999;N;4322
67430;с.;Сливово;SML;SML31;SML31-41;3;8;8;1999;S;4323
67458;с.;Слишовци;PER;PER51;PER51-00;3;8;7;1999;SW;4324
67461;с.;Слокощица;KNL;KNL29;KNL29-39;3;5;6;1999;SW;4325
67475;с.;Сломер;VTR;VTR22;VTR22-17;3;7;3;1999;N;4326
67489;с.;Слънчево;VAR;VAR02;VAR02-21;3;6;3;1999;NE;4327
67492;с.;Слънчовец;TGV;TGV02;TGV02-00;3;8;5;1999;NE;4328
67502;с.;Слънчоглед;KRZ;KRZ08;KRZ08-16;3;7;5;1999;S;4329
67516;с.;Смилец;PAZ;PAZ32;PAZ32-04;3;7;5;1999;S;4330
67526;с.;Смилец;SLS;SLS31;SLS31-14;3;7;1;1999;N;4331
67533;с.;Смиловци;GAB;GAB05;GAB05-07;3;8;5;1999;N;4332
67547;с.;Смилян;SML;SML31;SML31-30;3;5;7;1999;S;4333
67550;с.;Смин;DOB;DOB29;DOB29-00;3;8;2;1999;NE;4334
67564;с.;Смирненски;MON;MON07;MON07-08;3;7;3;1999;NW;4335
67578;с.;Смирненски;RSE;RSE05;RSE05-09;3;5;4;1999;N;4336
67581;с.;Смирненци;HKV;HKV33;HKV33-20;3;7;3;1999;S;4337
67595;с.;Смиров дол;PER;PER19;PER19-00;3;8;7;1999;SW;4338
32603;с.;Смолево;BLG;BLG53;BLG53-04;3;6;7;1999;SW;4339
67619;с.;Смоличано;KNL;KNL31;KNL31-00;3;8;6;1999;SW;4340
72080;с.;Смолник;BGS;BGS09;BGS09-00;3;8;4;1999;SE;4341
67622;с.;Смолница;DOB;DOB15;DOB15-55;3;6;4;1999;NE;4342
67636;с.;Смолско;SFO;SFO56;SFO56-04;3;7;6;1999;SW;4343
67641;с.;Смолча;SFO;SFO09;SFO09-00;3;8;7;1999;SW;4344
67653;гр.;Смолян;SML;SML31;SML31-00;1;2;7;1999;S;4345
67667;с.;Смоляновци;MON;MON29;MON29-18;3;5;5;1999;NW;4346
67670;с.;Смочан;LOV;LOV18;LOV18-26;3;7;3;1999;NW;4347
67698;с.;Смочево;KNL;KNL38;KNL38-04;3;7;6;1999;SW;4348
67708;гр.;Смядово;SHU;SHU25;SHU25-00;1;4;2;1999;NE;4349
67725;с.;Снежа;BGS;BGS18;BGS18-27;3;7;5;1999;SE;4350
67739;с.;Снежина;VAR;VAR24;VAR24-18;3;6;3;1999;NE;4351
67742;с.;Снежинка;KRZ;KRZ16;KRZ16-09;3;8;5;1999;S;4352
67756;с.;Сноп;DOB;DOB12;DOB12-00;3;8;3;1999;NE;4353
67767;с.;Снягово;BGS;BGS18;BGS18-28;3;5;5;1999;SE;4354
67773;с.;Снягово;DOB;DOB12;DOB12-35;3;6;3;1999;NE;4355
67787;с.;Совата;VTR;VTR28;VTR28-12;3;7;1;1999;N;4356
67790;с.;Соволяно;KNL;KNL29;KNL29-40;3;6;6;1999;SW;4357
67800;гр.;Созопол;BGS;BGS21;BGS21-00;1;3;1;1999;SE;4358
67828;с.;Сокол;SLS;SLS07;SLS07-19;3;6;3;1999;N;4359
67831;с.;Сокол;SLV;SLV16;SLV16-26;3;7;4;1999;SE;4360
67845;с.;Соколаре;VRC;VRC08;VRC08-12;3;6;3;1999;NW;4361
67859;с.;Соколарци;SLV;SLV11;SLV11-16;3;6;5;1999;SE;4362
67862;с.;Соколенци;HKV;HKV11;HKV11-16;3;8;5;1999;S;4363
67876;с.;Соколец;BGS;BGS18;BGS18-29;3;7;4;1999;SE;4364
67882;с.;Соколино;KRZ;KRZ21;KRZ21-23;3;5;5;1999;S;4365
67893;с.;Соколите;KRZ;KRZ35;KRZ35-00;3;8;7;1999;S;4366
67903;с.;Соколица;PDV;PDV13;PDV13-24;3;6;5;1999;S;4367
67917;с.;Соколник;DOB;DOB15;DOB15-59;3;8;4;1999;NE;4368
67920;с.;Соколово;BGS;BGS09;BGS09-23;3;7;4;1999;SE;4369
67934;с.;Соколово;GAB;GAB12;GAB12-00;3;8;4;1999;N;4370
67948;с.;Соколово;LOV;LOV18;LOV18-00;3;8;5;1999;NW;4371
67951;с.;Соколово;DOB;DOB03;DOB03-15;3;5;4;1999;NE;4372
67965;с.;Соколовци;SML;SML31;SML31-31;3;7;8;1999;S;4373
67979;с.;Соколско;KRZ;KRZ16;KRZ16-41;3;8;4;1999;S;4374
67982;с.;Соколяне;KRZ;KRZ16;KRZ16-45;3;7;5;1999;S;4375
67996;с.;Солари;GAB;GAB05;GAB05-00;3;8;6;1999;N;4376
68000;с.;Солища;SML;SML31;SML31-00;3;8;8;1999;S;4377
68014;с.;Солище;KRZ;KRZ16;KRZ16-35;3;6;5;1999;S;4378
68028;с.;Солник;VAR;VAR13;VAR13-13;3;7;1;1999;NE;4379
68045;с.;Сомовит;PVN;PVN08;PVN08-10;3;6;2;1999;NW;4380
68059;с.;Сопица;PER;PER08;PER08-00;3;8;7;1999;SW;4381
68062;с.;Сопово;KNL;KNL05;KNL05-00;3;8;5;1999;SW;4382
68076;с.;Сопот;LOV;LOV36;LOV36-10;3;7;5;1999;NW;4383
68080;гр.;Сопот;PDV;PDV43;PDV43-00;1;3;5;1999;S;4384
68093;с.;Сопотот;SML;SML27;SML27-10;3;6;7;1999;S;4385
68117;с.;Сотиря;SLV;SLV20;SLV20-36;3;5;4;1999;SE;4386
68120;с.;Софийци;KRZ;KRZ08;KRZ08-34;3;7;5;1999;S;4387
68134;гр.;София;SOF;SOF46;SOF46-00;1;0;6;1999;SW;4388
68148;с.;Софрониево;VRC;VRC28;VRC28-05;3;5;2;1999;NW;4389
68165;с.;Спанци;GAB;GAB05;GAB05-00;3;8;5;1999;N;4390
68179;с.;Спанчевци;MON;MON12;MON12-06;3;7;5;1999;NW;4391
68182;с.;Спасово;SZR;SZR36;SZR36-12;3;7;4;1999;SE;4392
68196;с.;Спасово;DOB;DOB12;DOB12-36;3;6;3;1999;NE;4393
68210;с.;Спасовци;GAB;GAB05;GAB05-09;3;8;6;1999;N;4394
68223;с.;Спатово;BLG;BLG40;BLG40-38;3;8;3;1999;SW;4395
68237;с.;Спахиево;HKV;HKV19;HKV19-08;3;7;5;1999;S;4396
68240;с.;Сполука;KRZ;KRZ02;KRZ02-19;3;8;8;1999;S;4397
68254;с.;Срацимир;SLS;SLS31;SLS31-15;3;7;2;1999;N;4398
68268;с.;Срацимирово;VID;VID15;VID15-00;3;8;3;1999;NW;4399
68271;с.;Сребриново;PAZ;PAZ20;PAZ20-00;3;8;6;1999;S;4400
68299;с.;Сребърна;SLS;SLS31;SLS31-16;3;6;1;1999;N;4401
17974;гр.;Средец;BGS;BGS06;BGS06-00;1;3;1;1999;SE;4402
68309;с.;Средец;SML;SML18;SML18-13;3;6;6;1999;S;4403
68312;с.;Средец;SZR;SZR23;SZR23-09;3;7;3;1999;SE;4404
68326;с.;Средина;DOB;DOB12;DOB12-00;3;8;3;1999;NE;4405
68336;с.;Срединка;KRZ;KRZ16;KRZ16-90;3;7;5;1999;S;4406
68357;с.;Средище;SLS;SLS15;SLS15-10;3;5;3;1999;N;4407
68388;с.;Средковец;SHU;SHU18;SHU18-11;3;6;4;1999;NE;4408
68401;с.;Средна махала;BGS;BGS18;BGS18-30;3;7;5;1999;SE;4409
68415;с.;Среднево;KRZ;KRZ35;KRZ35-34;3;6;5;1999;S;4410
68429;с.;Средни колиби;VTR;VTR13;VTR13-00;3;8;5;1999;N;4411
68432;с.;Средни рът;VRC;VRC32;VRC32-00;3;8;4;1999;NW;4412
68463;с.;Средно градище;SZR;SZR36;SZR36-13;3;7;5;1999;SE;4413
68480;с.;Средно село;VAR;VAR08;VAR08-00;3;8;4;1999;NE;4414
68494;с.;Средно село;VTR;VTR14;VTR14-10;3;8;6;1999;N;4415
68446;с.;Средногорово;SZR;SZR12;SZR12-14;3;7;5;1999;SE;4416
68451;с.;Средногорци;SML;SML16;SML16-17;3;5;6;1999;S;4417
68504;с.;Средня;SHU;SHU30;SHU30-19;3;7;4;1999;NE;4418
68518;с.;Средогрив;VID;VID37;VID37-06;3;7;4;1999;NW;4419
68521;с.;Средок;SML;SML31;SML31-00;3;8;8;1999;S;4420
68535;с.;Средорек;KNL;KNL50;KNL50-00;3;8;7;1999;SW;4421
68549;с.;Средорек;SLV;SLV20;SLV20-37;3;7;6;1999;SE;4422
68552;с.;Средоселци;RAZ;RAZ14;RAZ14-19;3;7;4;1999;N;4423
68566;с.;Средска;KRZ;KRZ35;KRZ35-00;3;8;6;1999;S;4424
68577;с.;Средско;KRZ;KRZ14;KRZ14-36;3;7;6;1999;S;4425
68583;с.;Срем;HKV;HKV32;HKV32-14;3;6;2;1999;S;4426
68597;с.;Срънско;KRZ;KRZ02;KRZ02-40;3;8;6;1999;S;4427
68607;с.;Ставерци;PVN;PVN10;PVN10-14;3;5;2;1999;NW;4428
68610;с.;Стаевци;DOB;DOB29;DOB29-06;3;8;1;1999;NE;4429
68624;с.;Стайновци;GAB;GAB35;GAB35-00;3;8;6;1999;N;4430
68638;с.;Стайчин дол;SML;SML16;SML16-07;3;8;7;1999;S;4431
68641;с.;Стайчовци;PER;PER51;PER51-00;3;8;7;1999;SW;4432
68655;с.;Стакевци;VID;VID01;VID01-13;3;7;6;1999;NW;4433
68669;с.;Сталево;HKV;HKV09;HKV09-22;3;7;3;1999;S;4434
68672;с.;Сталийска махала;MON;MON24;MON24-07;3;5;2;1999;NW;4435
51980;гр.;Стамболийски;PDV;PDV41;PDV41-00;1;3;3;1999;S;4436
68692;с.;Стамболийски;HKV;HKV34;HKV34-30;3;5;3;1999;S;4437
04830;с.;Стамболово;SFO;SFO20;SFO20-01;3;6;6;1999;SW;4438
68708;с.;Стамболово;VTR;VTR22;VTR22-18;3;6;2;1999;N;4439
68713;с.;Стамболово;RSE;RSE33;RSE33-09;3;6;3;1999;N;4440
68727;с.;Стамболово;HKV;HKV30;HKV30-00;3;5;4;1999;S;4441
68744;с.;Стан;SHU;SHU22;SHU22-13;3;6;3;1999;NE;4442
68758;с.;Станево;MON;MON24;MON24-00;3;7;2;1999;NW;4443
68761;с.;Станец;TGV;TGV22;TGV22-56;3;7;6;1999;NE;4444
68775;с.;Станинци;SFO;SFO09;SFO09-00;3;8;6;1999;SW;4445
68802;с.;Становец;SHU;SHU11;SHU11-00;3;8;5;1999;NE;4446
68816;с.;Станча;GAB;GAB12;GAB12-02;3;8;6;1999;N;4447
68823;с.;Станчов хан;GAB;GAB35;GAB35-00;3;8;5;1999;N;4448
68833;с.;Станьовци;PER;PER08;PER08-00;3;8;7;1999;SW;4449
68847;с.;Станянци;SHU;SHU10;SHU10-12;3;7;5;1999;NE;4450
69122;с.;Стар читак;KRZ;KRZ02;KRZ02-27;3;8;5;1999;S;4451
68850;гр.;Стара Загора;SZR;SZR31;SZR31-00;1;1;4;1999;SE;4452
39699;с.;Стара Кресна;BLG;BLG28;BLG28-00;3;8;6;1999;SW;4453
68864;с.;Стара река;SLV;SLV20;SLV20-38;3;6;5;1999;SE;4454
68878;с.;Стара река;JAM;JAM25;JAM25-37;3;6;3;1999;SE;4455
68881;с.;Стара речка;TGV;TGV02;TGV02-00;3;8;3;1999;NE;4456
68895;с.;Старейшино;KRZ;KRZ14;KRZ14-61;3;8;4;1999;S;4457
68936;с.;Стари чал;KRZ;KRZ15;KRZ15-40;3;8;5;1999;S;4458
68919;с.;Старилковци;GAB;GAB05;GAB05-00;3;8;5;1999;N;4459
68967;с.;Старо Железаре;PDV;PDV37;PDV37-09;3;7;4;1999;S;4460
68984;с.;Старо място;KRZ;KRZ16;KRZ16-25;3;8;5;1999;S;4461
68998;с.;Старо Оряхово;VAR;VAR13;VAR13-14;3;5;2;1999;NE;4462
69047;с.;Старо селище;RAZ;RAZ14;RAZ14-20;3;7;4;1999;N;4463
69050;с.;Старо село;VRC;VRC27;VRC27-24;3;8;5;1999;NW;4464
69064;с.;Старо село;PER;PER36;PER36-24;3;7;7;1999;SW;4465
69078;с.;Старо село;SLS;SLS34;SLS34-08;3;5;1;1999;N;4466
69081;с.;Старо село;SLV;SLV20;SLV20-39;3;7;5;1999;SE;4467
70500;с.;Старо село;LOV;LOV34;LOV34-24;3;7;5;1999;NW;4468
68953;с.;Старово;KRZ;KRZ14;KRZ14-37;3;7;5;1999;S;4469
68970;с.;Старозагорски бани;SZR;SZR31;SZR31-45;3;6;4;1999;SE;4470
69002;с.;Старопатица;VID;VID22;VID22-05;3;7;4;1999;NW;4471
69016;с.;Старосел;PDV;PDV37;PDV37-10;3;5;5;1999;S;4472
69020;с.;Староселец;VAR;VAR24;VAR24-00;3;8;3;1999;NE;4473
69095;с.;Староселци;PVN;PVN23;PVN23-03;3;6;2;1999;NW;4474
69105;с.;Старцево;SML;SML11;SML11-05;3;5;7;1999;S;4475
69119;с.;Старчево;BLG;BLG33;BLG33-40;3;6;3;1999;SW;4476
69136;с.;Старчище;TGV;TGV02;TGV02-10;3;8;5;1999;NE;4477
69146;с.;Стеврек;TGV;TGV02;TGV02-11;3;6;5;1999;NE;4478
69153;с.;Стежерово;PVN;PVN16;PVN16-11;3;6;3;1999;NW;4479
69167;с.;Стенско;KNL;KNL29;KNL29-41;3;7;6;1999;SW;4480
69170;с.;Стефан Караджа;VAR;VAR09;VAR09-18;3;5;4;1999;NE;4481
69184;с.;Стефан Караджа;SLS;SLS07;SLS07-20;3;5;3;1999;N;4482
69198;с.;Стефан Караджа;DOB;DOB15;DOB15-57;3;6;4;1999;NE;4483
69208;с.;Стефан Караджово;JAM;JAM03;JAM03-16;3;6;4;1999;SE;4484
17467;с.;Стефан Стамболово;VTR;VTR26;VTR26-02;3;7;3;1999;N;4485
69211;с.;Стефаново;GAB;GAB05;GAB05-00;3;8;6;1999;N;4486
69225;с.;Стефаново;LOV;LOV18;LOV18-00;3;8;6;1999;NW;4487
69239;с.;Стефаново;PER;PER36;PER36-25;3;6;6;1999;SW;4488
69242;с.;Стефаново;DOB;DOB15;DOB15-58;3;5;4;1999;NE;4489
69256;с.;Стикъл;SML;SML31;SML31-00;3;8;8;1999;S;4490
69261;с.;Стоб;KNL;KNL27;KNL27-08;3;6;5;1999;SW;4491
69273;с.;Стоево;PDV;PDV01;PDV01-18;3;6;4;1999;S;4492
69287;с.;Стоевци;GAB;GAB05;GAB05-00;3;8;5;1999;N;4493
69290;с.;Стожа;BLG;BLG40;BLG40-00;3;8;6;1999;SW;4494
69300;с.;Стожер;DOB;DOB15;DOB15-59;3;5;5;1999;NE;4495
69314;с.;Стоил войвода;SLV;SLV16;SLV16-27;3;6;3;1999;SE;4496
69328;с.;Стоилово;BGS;BGS12;BGS12-00;3;8;5;1999;SE;4497
69345;с.;Стойките;SML;SML31;SML31-33;3;7;8;1999;S;4498
69359;с.;Стойково;HKV;HKV34;HKV34-31;3;7;3;1999;S;4499
70768;с.;Стойковци;GAB;GAB05;GAB05-00;3;8;5;1999;N;4500
69376;с.;Стойново;TGV;TGV02;TGV02-00;3;8;5;1999;NE;4501
69393;с.;Стойчевци;VTR;VTR13;VTR13-00;3;8;5;1999;N;4502
69403;с.;Стойчовци;GAB;GAB05;GAB05-00;3;8;5;1999;N;4503
69417;с.;Стоките;GAB;GAB29;GAB29-26;3;6;5;1999;N;4504
69420;с.;Столетово;PDV;PDV13;PDV13-26;3;6;5;1999;S;4505
69434;с.;Столетово;SZR;SZR23;SZR23-00;3;8;3;1999;SE;4506
69448;с.;Столник;SFO;SFO17;SFO17-16;3;6;6;1999;SW;4507
69451;с.;Столът;GAB;GAB29;GAB29-27;3;7;5;1999;N;4508
69465;с.;Стоманево;SML;SML09;SML09-12;3;7;8;1999;S;4509
69479;с.;Стоманеците;GAB;GAB05;GAB05-00;3;8;6;1999;N;4510
69482;с.;Стоманци;KRZ;KRZ14;KRZ14-38;3;7;6;1999;S;4511
69506;с.;Стоян Михайловски;SHU;SHU22;SHU22-14;3;6;4;1999;NE;4512
69496;с.;Стоян-Заимово;SZR;SZR36;SZR36-00;3;8;5;1999;SE;4513
69518;с.;Стояново;KRZ;KRZ02;KRZ02-00;3;8;7;1999;S;4514
69537;с.;Стояново;MON;MON12;MON12-00;3;8;4;1999;NW;4515
69540;с.;Стояновци;VTR;VTR13;VTR13-00;3;8;6;1999;N;4516
69554;с.;Стояновци;VRC;VRC32;VRC32-08;3;7;5;1999;NW;4517
69571;с.;Страдалово;KNL;KNL31;KNL31-00;3;8;7;1999;SW;4518
69585;с.;Стража;SML;SML31;SML31-34;3;7;8;1999;S;4519
69599;с.;Стража;TGV;TGV35;TGV35-36;3;6;4;1999;NE;4520
69609;с.;Стражата;GAB;GAB35;GAB35-00;3;8;6;1999;N;4521
69612;с.;Стражевци;KRZ;KRZ16;KRZ16-91;3;8;5;1999;S;4522
70860;с.;Стражец;RAZ;RAZ26;RAZ26-15;3;5;4;1999;N;4523
81743;с.;Стражец;KRZ;KRZ15;KRZ15-00;3;8;5;1999;S;4524
69633;гр.;Стражица;VTR;VTR31;VTR31-00;1;3;2;1999;N;4525
69643;с.;Стражица;DOB;DOB03;DOB03-16;3;6;4;1999;NE;4526
69657;с.;Стражница;KRZ;KRZ35;KRZ35-35;3;7;6;1999;S;4527
69660;гр.;Стралджа;JAM;JAM22;JAM22-00;1;4;3;1999;SE;4528
69674;с.;Странджа;JAM;JAM03;JAM03-00;3;8;5;1999;SE;4529
69688;с.;Странджево;KRZ;KRZ15;KRZ15-41;3;6;3;1999;S;4530
69691;с.;Странско;HKV;HKV09;HKV09-23;3;6;3;1999;S;4531
69701;с.;Страхил;VAR;VAR09;VAR09-00;3;8;4;1999;NE;4532
69715;с.;Страхил войвода;KRZ;KRZ16;KRZ16-92;3;8;5;1999;S;4533
69729;с.;Страхилица;SHU;SHU07;SHU07-10;3;8;5;1999;NE;4534
69732;с.;Страхилово;VTR;VTR26;VTR26-15;3;6;3;1999;N;4535
69746;с.;Страцин;BGS;BGS17;BGS17-16;3;5;2;1999;SE;4536
69759;с.;Страшимир;SML;SML11;SML11-06;3;8;7;1999;S;4537
69763;с.;Страшимирово;VAR;VAR04;VAR04-04;3;5;1;1999;NE;4538
69777;с.;Стрезимировци;PER;PER51;PER51-00;3;8;7;1999;SW;4539
69780;с.;Стрелец;VTR;VTR06;VTR06-00;3;7;5;1999;N;4540
69794;с.;Стрелец;SZR;SZR31;SZR31-46;3;7;3;1999;SE;4541
69804;с.;Стрелково;SLS;SLS15;SLS15-10;3;8;3;1999;N;4542
69818;с.;Стрелци;PDV;PDV07;PDV07-11;3;6;4;1999;S;4543
69821;с.;Стрелци;SLV;SLV11;SLV11-17;3;6;6;1999;SE;4544
69835;гр.;Стрелча;PAZ;PAZ32;PAZ32-00;1;4;5;1999;S;4545
69849;с.;Стремово;KRZ;KRZ16;KRZ16-93;3;6;5;1999;S;4546
69852;с.;Стремци;KRZ;KRZ16;KRZ16-37;3;5;5;1999;S;4547
69866;с.;Стрижба;KRZ;KRZ14;KRZ14-39;3;7;6;1999;S;4548
69874;с.;Строево;PDV;PDV17;PDV17-15;3;5;3;1999;S;4549
69883;с.;Стройно;JAM;JAM07;JAM07-02;3;8;3;1999;SE;4550
69897;с.;Стройновци;TGV;TGV02;TGV02-00;3;8;6;1999;NE;4551
69910;с.;Струиндол;VID;VID01;VID01-00;3;8;5;1999;NW;4552
69924;с.;Струино;SHU;SHU30;SHU30-20;3;7;4;1999;NE;4553
69938;с.;Струма;BLG;BLG40;BLG40-39;3;6;3;1999;SW;4554
69941;с.;Струмешница;BLG;BLG33;BLG33-41;3;6;3;1999;SW;4555
69969;с.;Струмяни;BLG;BLG49;BLG49-00;3;5;3;1999;SW;4556
69972;с.;Струпец;VRC;VRC32;VRC32-09;3;7;4;1999;NW;4557
69986;с.;Струпец;SLV;SLV20;SLV20-40;3;7;3;1999;SE;4558
69990;с.;Струя;BGS;BGS18;BGS18-31;3;6;2;1999;SE;4559
70007;с.;Стръмци;GAB;GAB35;GAB35-00;3;8;6;1999;N;4560
70010;с.;Стряма;PDV;PDV25;PDV25-04;3;4;3;1999;S;4561
70024;с.;Стубел;MON;MON29;MON29-19;3;6;4;1999;NW;4562
70086;с.;Студен извор;PER;PER51;PER51-00;3;8;7;1999;SW;4563
70104;с.;Студен кладенец;KRZ;KRZ15;KRZ15-42;3;7;3;1999;S;4564
70038;с.;Студена;PER;PER32;PER32-17;3;5;7;1999;SW;4565
70041;с.;Студена;SML;SML16;SML16-28;3;7;7;1999;S;4566
70055;с.;Студена;HKV;HKV28;HKV28-13;3;6;4;1999;S;4567
70069;с.;Студенец;RAZ;RAZ17;RAZ17-23;3;7;4;1999;N;4568
